,Category,Name,City,State,StateCode,Latitude,Longitude
1033,wishlist,second baptist church outreach ministries,Carneys point township,New jersey,NJ,39.7112,-75.4701

1034,wishlist,"new mexico children, youth & families department",Santa fe,New mexico,NM,35.6619,-105.9819

1035,wishlist,my little sunshine academy,Albuquerque,New mexico,NM,35.1053,-106.6464

1036,wishlist,ps 35,Bronx,New york,NY,40.8501,-73.8662

1037,wishlist,phoenix fire birds,Phoenix,New york,NY,43.2316,-76.2961

1038,wishlist,ps36x,Bronx,New york,NY,40.8501,-73.8662

1039,wishlist,frank chapman memorial institute inc.,Albany,New york,NY,42.6664,-73.7987

1040,wishlist,partnership with children,Brooklyn,New york,NY,40.6501,-73.9496

1041,wishlist,public school 149,Jackson heights,New york,NY,40.7557,-73.8831

1042,wishlist,fcbc dream center,Harlem,New york,NY,40.8116,-73.9465

1043,wishlist,ps 192m,New york,New york,NY,40.6943,-73.9249

1044,wishlist,ps 154 jonathan d. hyatt,Bronx,New york,NY,40.8501,-73.8662

1045,wishlist,escuela hispana montessori,New york,New york,NY,40.6943,-73.9249

1046,wishlist,ps 290,Brooklyn,New york,NY,40.6501,-73.9496

1047,wishlist,"ps/ms 5, the port morris school",Bronx,New york,NY,40.8501,-73.8662

1048,wishlist,public school 97,Bronx,New york,NY,40.8501,-73.8662

1049,wishlist,ps277,Bronx,New york,NY,40.8501,-73.8662

1050,wishlist,bethlehem temple church,Monticello,New york,NY,41.6523,-74.6876

1051,wishlist,west prep academy,New york,New york,NY,40.6943,-73.9249

1052,wishlist,p.s.115-the daniel mucatel school,Brooklyn,New york,NY,40.6501,-73.9496

1053,wishlist,ps 95q,Jamaica,New york,NY,40.7027,-73.7890

1054,wishlist,ps 33 chelsea prep,New york,New york,NY,40.6943,-73.9249

1055,wishlist,p.s. 092,New york,New york,NY,40.6943,-73.9249

1056,wishlist,granville t. woods ps 335,Brooklyn,New york,NY,40.6501,-73.9496

1057,wishlist,ps 152,Bronx,New york,NY,40.8501,-73.8662

1058,wishlist,ps 67 / partnership with children,Brooklyn,New york,NY,40.6501,-73.9496

1059,wishlist,delaware valley job corps,Callicoon,New york,NY,41.7673,-75.0563

1060,wishlist,solid rock baptist church,Brooklyn,New york,NY,40.6501,-73.9496

1061,wishlist,the breath of life seventh day adventist church,Rochester,New york,NY,43.1680,-77.6162

1062,wishlist,global community charter school,New york,New york,NY,40.6943,-73.9249

1063,wishlist,ps 59 annex,Bronx,New york,NY,40.8501,-73.8662

1064,wishlist,healthy families morris heights health center,Bronx,New york,NY,40.8501,-73.8662

1065,wishlist,arthur a. schomburg elementary school - ps 163x,Bronx,New york,NY,40.8501,-73.8662

1066,wishlist,i.s. 190,Bronx,New york,NY,40.8501,-73.8662

1067,wishlist,p.s 46 arthur tappan school,New york,New york,NY,40.6943,-73.9249

1068,wishlist,m322,New york,New york,NY,40.6943,-73.9249

1069,wishlist,staten island helping hands,New york,New york,NY,40.6943,-73.9249

1070,wishlist,i.s. 61 middle school,Corona,New york,NY,40.7450,-73.8643

1071,wishlist,"lower east side service, inc- diversity works program",Bronx,New york,NY,40.8501,-73.8662

1072,wishlist,samara community school,Bronx,New york,NY,40.8501,-73.8662

1073,wishlist,kernan school based health center,Utica,New york,NY,43.0961,-75.2260

1074,wishlist,27q197,Far rockaway,New york,NY,40.5999,-73.7448

1075,wishlist,cayuga centers,Albany,New york,NY,42.6664,-73.7987

1076,wishlist,frederick douglas academy v middle school,Bronx,New york,NY,40.8501,-73.8662

1077,wishlist,grand street settlement,Brooklyn,New york,NY,40.6501,-73.9496

1078,wishlist,pro youth recreation and family center,Staten island,New york,NY,40.5834,-74.1496

1079,wishlist,greater central baptist church,New york,New york,NY,40.6943,-73.9249

1080,wishlist,step to end family violence,Staten island,New york,NY,40.5834,-74.1496

1081,wishlist,teenage parent support services,Rochester,New york,NY,43.1680,-77.6162

1082,wishlist,ps/ms 105 the bay school,Far rockaway,New york,NY,40.5999,-73.7448

1083,wishlist,south bronx early college academy,Bronx,New york,NY,40.8501,-73.8662

1084,wishlist,child advocacy center,Fulton,New york,NY,43.3171,-76.4162

1085,wishlist,learning through play,Bronx,New york,NY,40.8501,-73.8662

1086,wishlist,the angelo patri school,Bronx,New york,NY,40.8501,-73.8662

1087,wishlist,heartshare beacon of ps 288,Brooklyn,New york,NY,40.6501,-73.9496

1088,wishlist,bronx parent housing network,Bronx,New york,NY,40.8501,-73.8662

1089,wishlist,the highbridge green school,Bronx,New york,NY,40.8501,-73.8662

1090,wishlist,new horizon counseling,East meadow,New york,NY,40.7197,-73.5604

1091,wishlist,ps19q,Corona,New york,NY,40.7450,-73.8643

1092,wishlist,high rollaz,Watervliet,New york,NY,42.7243,-73.7068

1093,wishlist,children's rescue fund,Bronx,New york,NY,40.8501,-73.8662

1094,wishlist,adapt community network,Brooklyn,New york,NY,40.6501,-73.9496

1095,wishlist,riverside school for makers and artists ps 191,New york,New york,NY,40.6943,-73.9249

1096,wishlist,joseph p. addabbo family health center,Brooklyn,New york,NY,40.6501,-73.9496

1097,wishlist,turnpike elementary,Troy,New york,NY,42.7354,-73.6751

1098,wishlist,p.s. 274,Bronx,New york,NY,40.8501,-73.8662

1099,wishlist,genesee valley educational partnership,Mount morris,New york,NY,42.7256,-77.8742

1100,wishlist,neighborhood defender services,New york,New york,NY,40.6943,-73.9249

1101,wishlist,mt moriah pentecostal church of god inc,Brooklyn,New york,NY,40.6501,-73.9496

1102,wishlist,the sheridan academy for young leaders,Bronx,New york,NY,40.8501,-73.8662

1103,wishlist,bethany baptist church,New york,New york,NY,40.6943,-73.9249

1104,wishlist,pathways to graduation,Jamaica,New york,NY,40.7027,-73.7890

1105,wishlist,health and hospitals elmhurst,Elmhurst,New york,NY,40.7380,-73.8801

1106,wishlist,"first shiloh youth foundation, inc.",Buffalo,New york,NY,42.9017,-78.8487

1107,wishlist,st. lawrence county people project,Ogdensburg,New york,NY,44.7088,-75.4717

1108,wishlist,new york disaster interfaith service,New york,New york,NY,40.6943,-73.9249

1109,wishlist,childrens community services,Long island city,New york,NY,40.7447,-73.9485

1110,wishlist,p723x,Bronx,New york,NY,40.8501,-73.8662

1111,wishlist,the east harlem school at exodus house,New york,New york,NY,40.6943,-73.9249

1112,wishlist,children's community services,New york,New york,NY,40.6943,-73.9249

1113,wishlist,10x059- the community school of technology,Bronx,New york,NY,40.8501,-73.8662

1114,wishlist,sodus pto,Sodus,New york,NY,43.2371,-77.0628

1115,wishlist,the bridge,New york,New york,NY,40.6943,-73.9249

1116,wishlist,university settlement society of new york; children's corner child development center,Brooklyn,New york,NY,40.6501,-73.9496

1117,wishlist,ms/hs 223 public school,Bronx,New york,NY,40.8501,-73.8662

1118,wishlist,1st way life center,Monticello,New york,NY,41.6523,-74.6876

1119,wishlist,students in temporary housing,Bronx,New york,NY,40.8501,-73.8662

1120,wishlist,ps 212,Bronx,New york,NY,40.8501,-73.8662

1121,wishlist,sunnyside community services,Long island city,New york,NY,40.7447,-73.9485

1122,wishlist,vibrant,Long island city,New york,NY,40.7447,-73.9485

1123,wishlist,p.s. 11 highbridge,Bronx,New york,NY,40.8501,-73.8662

1124,wishlist,intermediate school 77 - middle,Ridgewood,New york,NY,40.7044,-73.9018

1125,wishlist,ps 13 the clement c. moore school,Elmhurst,New york,NY,40.7380,-73.8801

1126,wishlist,medgar evers college,Brooklyn,New york,NY,40.6501,-73.9496

1127,wishlist,counseling in schools,Bronx,New york,NY,40.8501,-73.8662

1128,wishlist,pathstone corporation,Middletown,New york,NY,41.4458,-74.4228

1129,wishlist,forgiveness assembly youths organization,Jamaica,New york,NY,40.7027,-73.7890

1130,wishlist,ps 73 parent association,Bronx,New york,NY,40.8501,-73.8662

1131,wishlist,ps 69 journey prep,Bronx,New york,NY,40.8501,-73.8662

1132,wishlist,nypd/ssd,New york,New york,NY,40.6943,-73.9249

1133,wishlist,the cathedral at the gathering place,Rochester,New york,NY,43.1680,-77.6162

1134,wishlist,p.s. 145 the bloomingdale school,New york,New york,NY,40.6943,-73.9249

1135,wishlist,jacobi medical ctr- virology/ pediatric infectious disease,Bronx,New york,NY,40.8501,-73.8662

1136,wishlist,prayer misson church of christ disciples of christ,Brooklyn,New york,NY,40.6501,-73.9496

1137,wishlist,ps65q,Ozone park,New york,NY,40.6794,-73.8507

1138,wishlist,sunset park school,Brooklyn,New york,NY,40.6501,-73.9496

1139,wishlist,nyc department of education office of community schools,Bronx,New york,NY,40.8501,-73.8662

1140,wishlist,51 junius st shelter,Brooklyn,New york,NY,40.6501,-73.9496

1141,wishlist,families in need,Albany,New york,NY,42.6664,-73.7987

1142,wishlist,franklin d. roosevelt hs,Brooklyn,New york,NY,40.6501,-73.9496

1143,wishlist,p.s. 189 the bilingual center,Brooklyn,New york,NY,40.6501,-73.9496

1144,wishlist,"matthew 25:35-36 ministries,inc",Elizabeth city,North carolina,NC,36.2942,-76.2360

1145,wishlist,dallas-high shoals christian ministry,Dallas,North carolina,NC,35.3167,-81.1826

1146,wishlist,helping the kids in nc,Bryson city,North carolina,NC,35.4262,-83.4474

1147,wishlist,governors' village stem academy,Charlotte,North carolina,NC,35.2079,-80.8304

1148,wishlist,sharon elementary,Statesville,North carolina,NC,35.7838,-80.8711

1149,wishlist,orange county early head start,Chapel hill,North carolina,NC,35.9270,-79.0391

1150,wishlist,"charlotte firefighters' association, iaff local 660",Charlotte,North carolina,NC,35.2079,-80.8304

1151,wishlist,public schools of robeson county,Lumberton,North carolina,NC,34.6312,-79.0186

1152,wishlist,naomi group,Cameron,North carolina,NC,35.3259,-79.2540

1153,wishlist,ensemble health partners,Huntersville,North carolina,NC,35.4057,-80.8729

1154,wishlist,durham head start/durham early head start,Durham,North carolina,NC,35.9795,-78.9032

1155,wishlist,wages,Goldsboro,North carolina,NC,35.3777,-77.9720

1156,wishlist,christian outreach,Mooresboro,North carolina,NC,35.2992,-81.6986

1157,wishlist,jw grier academy,Charlotte,North carolina,NC,35.2079,-80.8304

1158,wishlist,durham head start/durham early head start,Durham,North carolina,NC,35.9795,-78.9032

1159,wishlist,a new day outreach center,Greenville,North carolina,NC,35.5956,-77.3768

1160,wishlist,mt carmel helps,Jacksonville,North carolina,NC,34.7287,-77.3940

1161,wishlist,love thy neighbor community outreach,Wilmington,North carolina,NC,34.2101,-77.8860

1162,wishlist,indian mission church of god,New town,North dakota,ND,47.9848,-102.4813

1163,wishlist,halifax regional center for education,Dartmouth,Nova scotia,,,

1164,wishlist,mad river local schools,Beavercreek,Ohio,OH,39.7310,-84.0624

1165,wishlist,god?s hands at work,Vinton,Ohio,OH,38.9776,-82.3374

1166,wishlist,epiphany lutheran church pantry,Centerville,Ohio,OH,39.6339,-84.1449

1167,wishlist,new lexington elementary,New lexington,Ohio,OH,39.7160,-82.2080

1168,wishlist,martin luther king center kitchen for the poor,Toledo,Ohio,OH,41.6639,-83.5822

1169,wishlist,needs cleveland,Cleveland,Ohio,OH,41.4767,-81.6805

1170,wishlist,614 youth prevention foundation inc,Columbus,Ohio,OH,39.9860,-82.9851

1171,wishlist,bridge gate elementary school,Columbus,Ohio,OH,39.9860,-82.9851

1172,wishlist,rlb ministries/backpack buddies,Ironton,Ohio,OH,38.5319,-82.6777

1173,wishlist,euclid park school,Cleveland,Ohio,OH,41.4767,-81.6805

1174,wishlist,moses free spirit street ministry,Cleveland,Ohio,OH,41.4767,-81.6805

1175,wishlist,northland prep and fitness academy,Columbus,Ohio,OH,39.9860,-82.9851

1176,wishlist,ohio heartland cac head start,Marion,Ohio,OH,40.5933,-83.1236

1177,wishlist,church of god and saints of christ,Cleveland,Ohio,OH,41.4767,-81.6805

1178,wishlist,highland elementary school,Columbus,Ohio,OH,39.9860,-82.9851

1179,wishlist,horizon science academy dayton elementary,Dayton,Ohio,OH,39.7797,-84.1998

1180,wishlist,ohio construction academy 9-12,Columbus,Ohio,OH,39.9860,-82.9851

1181,wishlist,sunbridge schools,Toledo,Ohio,OH,41.6639,-83.5822

1182,wishlist,north dayton school of discovery,Dayton,Ohio,OH,39.7797,-84.1998

1183,wishlist,alfred a. benesch school,Cleveland,Ohio,OH,41.4767,-81.6805

1184,wishlist,american legion auxiliary,Cleveland,Ohio,OH,41.4767,-81.6805

1185,wishlist,"humility of mary housing, inc.",Barberton,Ohio,OH,41.0094,-81.6037

1186,wishlist,horizon science academy columbus,Columbus,Ohio,OH,39.9860,-82.9851

1187,wishlist,cbi middletown,Middletown,Ohio,OH,39.5032,-84.3660

1188,wishlist,famicos foundation,Cleveland,Ohio,OH,41.4767,-81.6805

1189,wishlist,ymca head start,Grove city,Ohio,OH,39.8659,-83.0692

1190,wishlist,from one mother to another,Bratenahl,Ohio,OH,41.5546,-81.6046

1191,wishlist,rees e. price academy,Cincinnati,Ohio,OH,39.1412,-84.5060

1192,wishlist,summit academy community school,Cincinnati,Ohio,OH,39.1412,-84.5060

1193,wishlist,constellation schools: stockyard community,Cleveland,Ohio,OH,41.4767,-81.6805

1194,wishlist,winton hills educational center,Cincinnati,Ohio,OH,39.1412,-84.5060

1195,wishlist,a renewed mind,Toledo,Ohio,OH,41.6639,-83.5822

1196,wishlist,st. timothy's episcopal church,Perrysburg,Ohio,OH,41.5377,-83.6413

1197,wishlist,backpack buddies,Mcdonald,Ohio,OH,41.1634,-80.7230

1198,wishlist,hitchcock center for women,Cleveland,Ohio,OH,41.4767,-81.6805

1199,wishlist,boys & girls clubs of lorain county,Lorain,Ohio,OH,41.4409,-82.1840

1200,wishlist,north union local sd,Richwood,Ohio,OH,40.4276,-83.2955

1201,wishlist,empowerment church,East cleveland,Ohio,OH,41.5318,-81.5795

1202,wishlist,beacon elementary hilliard,Hilliard,Ohio,OH,40.0353,-83.1578

1203,wishlist,sharks inc,Euclid,Ohio,OH,41.5904,-81.5188

1204,wishlist,copley road community center,Akron,Ohio,OH,41.0798,-81.5219

1205,wishlist,stark county community action agency,Canton,Ohio,OH,40.8076,-81.3678

1206,wishlist,millennuim commuity school,Columbus,Ohio,OH,39.9860,-82.9851

1207,wishlist,marion c. seltzer,Cleveland,Ohio,OH,41.4767,-81.6805

1208,wishlist,st philip episcopal church,Columbus,Ohio,OH,39.9860,-82.9851

1209,wishlist,child development council of franklin county,Columbus,Ohio,OH,39.9860,-82.9851

1210,wishlist,after school all stars,Toledo,Ohio,OH,41.6639,-83.5822

1211,wishlist,bee my baby too,Lakewood,Ohio,OH,41.4824,-81.8008

1212,wishlist,stark metropolitan housing authority,Canton,Ohio,OH,40.8076,-81.3678

1213,wishlist,horizon science academy,Cleveland,Ohio,OH,41.4767,-81.6805

1214,wishlist,columbus state scholar network (cssn),Columbus,Ohio,OH,39.9860,-82.9851

1215,wishlist,mccall consulting & associates inc.,Cleveland,Ohio,OH,41.4767,-81.6805

1216,wishlist,constellation schools eastside arts academy,Cleveland,Ohio,OH,41.4767,-81.6805

1217,wishlist,project rise akron public schools,Akron,Ohio,OH,41.0798,-81.5219

1218,wishlist,mae's little angels enrichment center,Cleveland,Ohio,OH,41.4767,-81.6805

1219,wishlist,eagle elementary,Akron,Ohio,OH,41.0798,-81.5219

1220,wishlist,community of caring development foundation,Columbus,Ohio,OH,39.9860,-82.9851

1221,wishlist,famicos foundation,Cleveland,Ohio,OH,41.4767,-81.6805

1222,wishlist,eastside community ministry,Zanesville,Ohio,OH,39.9567,-82.0133

1223,wishlist,building bridges mentoring group,Canton,Ohio,OH,40.8076,-81.3678

1224,wishlist,second new hope baptist church,Cleveland,Ohio,OH,41.4767,-81.6805

1225,wishlist,city of toledo's mayor's office,Toledo,Ohio,OH,41.6639,-83.5822

1226,wishlist,garrett morgan high school,Cleveland,Ohio,OH,41.4767,-81.6805

1227,wishlist,susie's coats,Woodville,Ohio,OH,41.4510,-83.3640

1228,wishlist,invictus high school,Cleveland,Ohio,OH,41.4767,-81.6805

1229,wishlist,louise troy elem-dayton public school,Dayton,Ohio,OH,39.7797,-84.1998

1230,wishlist,greene county family and children first,Xenia,Ohio,OH,39.6829,-83.9413

1231,wishlist,fair play,Massillon,Ohio,OH,40.7839,-81.5256

1232,wishlist,mom's house toledo,Toledo,Ohio,OH,41.6639,-83.5822

1233,wishlist,"city of zion, the mt. zion church, inc.",Toledo,Ohio,OH,41.6639,-83.5822

1234,wishlist,cornerstone church,Maumee,Ohio,OH,41.5696,-83.6636

1235,wishlist,st. philip evangelical lutheran church,Columbus,Ohio,OH,39.9860,-82.9851

1236,wishlist,the brightside project,Salem,Ohio,OH,40.9049,-80.8491

1237,wishlist,jalamppa ministeries,Steubenville,Ohio,OH,40.3653,-80.6520

1238,wishlist,olive public schools,Drumright,Oklahoma,OK,35.9893,-96.5990

1239,wishlist,sisters with heart,Oklahoma city,Oklahoma,OK,35.4676,-97.5137

1240,wishlist,tulsa housing authority,Tulsa,Oklahoma,OK,36.1284,-95.9043

1241,wishlist,college bound academy,Tulsa,Oklahoma,OK,36.1284,-95.9043

1242,wishlist,tiny tots childcare center,Fort gibson,Oklahoma,OK,35.7766,-95.2599

1243,wishlist,occhd health at school,Oklahoma city,Oklahoma,OK,35.4676,-97.5137

1244,wishlist,bloom clinic,Brampton,Ontario,,,

1245,wishlist,dorset drive public school,Brampton,Ontario,,,

1246,wishlist,lincoln park elementary,Portland,Oregon,OR,45.5371,-122.6500

1247,wishlist,fairview sun after school program (metropolitan family service),Fairview,Oregon,OR,45.5471,-122.4391

1248,wishlist,faubion pk-8 school,Portland,Oregon,OR,45.5371,-122.6500

1249,wishlist,monika's house-domestic violence shelter,Beaverton,Oregon,OR,45.4779,-122.8168

1250,wishlist,north clackamas schools family support center,Milwaukie,Oregon,OR,45.4447,-122.6221

1251,wishlist,de la salle north catholic high school,Portland,Oregon,OR,45.5371,-122.6500

1252,wishlist,alliance at benson,Portland,Oregon,OR,45.5371,-122.6500

1253,wishlist,m.scott,Portland,Oregon,OR,45.5371,-122.6500

1254,wishlist,first start partnership,Chambersburg,Pennsylvania,PA,39.9315,-77.6556

1255,wishlist,holiness mennonite missionary church,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1256,wishlist,"first church of love, faith & deliverance",Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1257,wishlist,capital area head start,Harrisburg,Pennsylvania,PA,40.2752,-76.8843

1258,wishlist,elwyn seeds lehigh,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1259,wishlist,roosevelt elementary school/philadelphia school district,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1260,wishlist,lindley academy charter school,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1261,wishlist,pittsburgh manchester prek-8,Pittsburgh,Pennsylvania,PA,40.4396,-79.9763

1262,wishlist,westmoreland community action,Greensburg,Pennsylvania,PA,40.3113,-79.5444

1263,wishlist,tri county community action,Harrisburg,Pennsylvania,PA,40.2752,-76.8843

1264,wishlist,pentecostal experience of true word ministries- pe cares program,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1265,wishlist,armstrong county community action agency,Kittanning,Pennsylvania,PA,40.8279,-79.5233

1266,wishlist,"in honor of juvenile activist""ta williams""",Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1267,wishlist,tea talk power,Chester,Pennsylvania,PA,39.8456,-75.3719

1268,wishlist,"community empowerment association, inc.",Pittsburgh,Pennsylvania,PA,40.4396,-79.9763

1269,wishlist,norris square childrens center,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1270,wishlist,caring people alliance,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1271,wishlist,holy family institute,Pittsburgh,Pennsylvania,PA,40.4396,-79.9763

1272,wishlist,new beginnings in christ deliverance ministries,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1273,wishlist,acts of kindness,Yeadon,Pennsylvania,PA,39.9324,-75.2527

1274,wishlist,woodlyn elementary school,Woodlyn,Pennsylvania,PA,39.8774,-75.3445

1275,wishlist,mastery charter schools - east camden middle school,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1276,wishlist,colwyn borough,Colwyn,Pennsylvania,PA,39.9119,-75.2530

1277,wishlist,education for children and youth experiencing homelessness: berks county intermediate unit,Reading,Pennsylvania,PA,40.3400,-75.9267

1278,wishlist,william cramp elementary school,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1279,wishlist,st. james school,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1280,wishlist,"maranatha outreach ministries, inc.",Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1281,wishlist,olivet boys & girls club,Reading,Pennsylvania,PA,40.3400,-75.9267

1282,wishlist,philadephia fight community health center,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1283,wishlist,emmanuel baptist church,Rankin,Pennsylvania,PA,40.4110,-79.8811

1284,wishlist,zion lutheran church & childcare,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1285,wishlist,juvenile justice center of philadelphia,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1286,wishlist,together as adoptive parents,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1287,wishlist,"god's petals of destiny, inc.",Upper darby,Pennsylvania,PA,39.9593,-75.2878

1288,wishlist,the women's circle,Chester,Pennsylvania,PA,39.8456,-75.3719

1289,wishlist,restoration deliverance life center,Phoenixville,Pennsylvania,PA,40.1358,-75.5201

1290,wishlist,aiu 3 headstart,Pittsburgh,Pennsylvania,PA,40.4396,-79.9763

1291,wishlist,lebanon school district,Lebanon,Pennsylvania,PA,40.3412,-76.4228

1292,wishlist,mercy center for women,Erie,Pennsylvania,PA,42.1168,-80.0733

1293,wishlist,the salvation army - chester corps,Washington,Pennsylvania,PA,40.1739,-80.2465

1294,wishlist,manchester academic charter school,Pittsburgh,Pennsylvania,PA,40.4396,-79.9763

1295,wishlist,laurie's love,Pittsburgh,Pennsylvania,PA,40.4396,-79.9763

1296,wishlist,edward t. steel elementary school,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1297,wishlist,alpha genesis,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1298,wishlist,www.kampforkids.org,Feasterville,Pennsylvania,PA,40.1540,-74.9915

1299,wishlist,eliza b. kirkbride,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1300,wishlist,mariana bracetti academy charter school,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1301,wishlist,harrisburg school district,Harrisburg,Pennsylvania,PA,40.2752,-76.8843

1302,wishlist,kencrest - philly,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1303,wishlist,adams county head start,Gettysburg,Pennsylvania,PA,39.8304,-77.2339

1304,wishlist,cancer being defeated non- profit,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1305,wishlist,propel mckeesport,Mckeesport,Pennsylvania,PA,40.3419,-79.8439

1306,wishlist,southern middle school,Reading,Pennsylvania,PA,40.3400,-75.9267

1307,wishlist,northeast middle school,Reading,Pennsylvania,PA,40.3400,-75.9267

1308,wishlist,interfaith friends,Tunkhannock,Pennsylvania,PA,41.5412,-75.9488

1309,wishlist,carmichaels area school district,Carmichaels,Pennsylvania,PA,39.8976,-79.9750

1310,wishlist,22nd police district advisory council,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1311,wishlist,help independence,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1312,wishlist,its a small world day care inc,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1313,wishlist,jefferson morgan school district,Jefferson,Pennsylvania,PA,39.8156,-76.8410

1314,wishlist,"salvation army of lancaster, pa",Lancaster,Pennsylvania,PA,40.0420,-76.3012

1315,wishlist,second baptist church,Fountainville,Pennsylvania,PA,40.3532,-75.1688

1316,wishlist,reeceville elementary school,Coatesville,Pennsylvania,PA,39.9849,-75.8199

1317,wishlist,world vision international,Sewickley,Pennsylvania,PA,40.5400,-80.1793

1318,wishlist,creative learning environments,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1319,wishlist,bristol township school district,Levittown,Pennsylvania,PA,40.1537,-74.8530

1320,wishlist,ringgold elem school north,Finleyville,Pennsylvania,PA,40.2529,-80.0017

1321,wishlist,spring ridge elementary school,Wyomissing,Pennsylvania,PA,40.3317,-75.9703

1322,wishlist,kirkbride elementary school,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1323,wishlist,widener partnership charter school,Chester,Pennsylvania,PA,39.8456,-75.3719

1324,wishlist,upper darby kindergarten center,Drexel hill,Pennsylvania,PA,39.9495,-75.3039

1325,wishlist,thomas jefferson elementary school,Bethlehem,Pennsylvania,PA,40.6266,-75.3679

1326,wishlist,propel east,Pittsburgh,Pennsylvania,PA,40.4396,-79.9763

1327,wishlist,community development institute head start program,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1328,wishlist,caring people alliance,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1329,wishlist,greater impact worship center,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1330,wishlist,rankin christian center,Rankin,Pennsylvania,PA,40.4110,-79.8811

1331,wishlist,"ray of hope project, inc.",Levittown,Pennsylvania,PA,40.1537,-74.8530

1332,wishlist,your child's world learning center inc.,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1333,wishlist,khadija bowens foundation,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1334,wishlist,wesley family services sbbh clairton,Clairton,Pennsylvania,PA,40.2976,-79.8854

1335,wishlist,mastbaum high school,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1336,wishlist,philadelphia for haiti,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1337,wishlist,st. james united methodist church,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1338,wishlist,alternative resource network,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1339,wishlist,it takes a village,Chester,Pennsylvania,PA,39.8456,-75.3719

1340,wishlist,women of transformation,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1341,wishlist,john p. scott elementary school,Harrisburg,Pennsylvania,PA,40.2752,-76.8843

1342,wishlist,sarah a. reed children's center,Erie,Pennsylvania,PA,42.1168,-80.0733

1343,wishlist,southwestern presbyterian church head start,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1344,wishlist,coats and cocoa,Chalfont,Pennsylvania,PA,40.2894,-75.2096

1345,wishlist,communities in schools of pennsylvania,Lebanon,Pennsylvania,PA,40.3412,-76.4228

1346,wishlist,eternal life christian center,North wales,Pennsylvania,PA,40.2111,-75.2744

1347,wishlist,rich youth worship center,Allentown,Pennsylvania,PA,40.5961,-75.4755

1348,wishlist,garden of prayer church of god in christ,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1349,wishlist,wesley family services sbbh clairton,Clairton,Pennsylvania,PA,40.2976,-79.8854

1350,wishlist,safe haven,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1351,wishlist,bustleton learning center,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1352,wishlist,smile24/7,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1353,wishlist,jevs human services,Philadelphia,Pennsylvania,PA,40.0077,-75.1339

1354,wishlist,young educated living liberated,Brookhaven,Pennsylvania,PA,39.8715,-75.3918

